Activity,User,Trial Number,Time,Arduino Time,accel_X,accel_Y,accel_Z,gyro_X,gyro_Y,gyro_Z,GT
,,,60777.268,1052.5450439453125,16.622940063476562,6.575477123260498,-27.26023293,9.749408721923828,1.4062117338180542,2.6401593685150146,4
,,,60777.334,1052.6080322265625,11.521440505981445,4.6755757331848145,-10.07856941,2.244318962097168,-0.647517145,1.2803735733032227,4
,,,60777.358,1052.636962890625,11.521440505981445,-0.831505835,-3.975674868,4.196643829345703,-0.647517145,-0.624304235,4
,,,60777.388,1052.6500244140625,6.254838466644287,-0.831505835,-0.528813779,4.910134792327881,-1.876577973,-0.624304235,4
,,,60777.435,1052.709961,11.702098846435547,-7.058826447,2.1068804264068604,4.0830230712890625,-0.278554529,-0.351858377,4
,,,60777.463,1052.739990234375,11.702098846435547,3.9254257678985596,-6.752545357,1.0995573997497559,-0.278554529,-0.388510287,4
,,,60777.495,1052.760009765625,9.897911071777344,3.9254257678985596,-10.43031406,-0.715934098,-0.120951317,-0.388510287,4
,,,60777.538,1052.8199462890625,8.858229637145996,-3.60478735,-1.636690617,-0.386066824,0.12461651116609573,-0.020769419,4
,,,60777.568,1052.8499755859375,8.858229637145996,-2.048256159,-3.335594893,0.3481931686401367,0.12461651116609573,-0.395840675,4
,,,60777.599,1052.8599853515625,8.551948547363281,-2.048256159,-3.688536167,-0.003665191,0.024434609338641167,-0.395840675,4
,,,60777.628,1052.905029296875,8.551948547363281,-3.126222849,-2.773281336,0.054977871,0.024434609338641167,-0.824668109,4
,,,60777.658,1052.9219970703125,8.636893272399902,-3.126222849,-2.465803623,0.22968533635139465,-0.305432618,-0.824668109,4
,,,60777.703,1052.9820556640625,9.339187622070312,1.1294121742248535,-1.996810436,0.21868975460529327,-0.368962616,-0.945619404,4
,,,60777.748,1053.0279541015625,9.339187622070312,-2.161915302,-4.346562386,-0.045204028,-0.368962616,-0.875980794,4
,,,60777.779,1053.040039,9.428917885,-2.161915302,-3.970889091,-0.117286123,-0.256563395,-0.875980794,4
,,,60777.844,1053.102051,9.940981865,1.0265209674835205,-5.017748833,0.18081611394882202,0.063529983,-0.259006858,4
,,,60777.898,1053.1810302734375,9.994820594787598,1.3591231107711792,-4.582255363,0.5021312236785889,0.8833111524581909,0.6902776956558228,4
,,,60777.928,1053.1910400390625,9.247062683105469,1.3591231107711792,-1.19880414,0.6328563690185547,1.2107348442077637,0.6902776956558228,4
,,,60777.974,1053.25,8.226524353027344,-3.785445213,-1.249053478,1.4636330604553223,0.627969503,1.4330898523330688,4
,,,60778.004,1053.280029296875,8.226524353027344,-12.04427338,-2.057827473,3.8203511238098145,0.627969503,1.0800098180770874,4
,,,60778.034,1053.2969970703125,9.09990406,-12.04427338,-4.33340168,5.699372768,-0.583987176,1.0800098180770874,4
,,,60778.078,1053.3570556640625,8.289934158325195,-4.011567116,0.4618147611618042,4.3285908699035645,-0.230907053,0.3946189284324646,4
,,,60778.109,1053.386962890625,8.289934158325195,-6.302694798,-1.064806104,4.791626930236816,-0.230907053,0.10873401165008545,4
,,,60778.138,1053.4000244140625,8.988638877868652,-6.302694798,-1.410568953,5.242445468902588,-0.50335294,0.10873401165008545,4
,,,60778.198,1053.459961,3.4959139823913574,-10.59183025,-1.311266899,5.368283748626709,-0.179594383,-0.323758572,4
,,,60778.243,1053.52002,13.325630187988281,-13.85085487,13.856836318969727,2.0586156845092773,1.0812314748764038,-1.938886285,4
,,,60778.303,1053.5799560546875,20.788843154907227,-19.27179337,1.195214867591858,5.218010902404785,0.9101892113685608,-4.365242958,4
,,,60778.334,1053.6099853515625,20.788843154907227,-16.51885223,-7.223931789,10.965031623840332,0.9101892113685608,-6.828251362,4
,,,60778.364,1053.6300048828125,26.402406692504883,-16.51885223,-28.7509613,13.040750503540039,0.45814892649650574,-6.828251362,4
,,,60778.408,1053.689941,26.47777748,6.557530403137207,-6.664010525,3.6444218158721924,2.300518513,-8.872206688,4
,,,60778.438,1053.719970703125,26.47777748,-10.97348404,-4.981856823,0.9004153609275818,2.300518513,-8.505687714,4
,,,60778.469,1053.72998,-0.253639191,-10.97348404,-9.02692318,1.1239920854568481,5.1019463539123535,-8.505687714,4
,,,60778.513,1053.790039,1.9609181880950928,-7.764709949,-7.326822758,3.7177257537841797,5.222898006439209,-7.27540493,4
,,,60778.543,1053.8199462890625,1.9609181880950928,-7.880761623,-8.271987915,0.97005403,5.222898006439209,-6.174625874,4
,,,60778.574,1053.8399658203125,-0.251246393,-7.880761623,-9.768698692,-3.071430445,7.938804626464844,-6.174625874,4
,,,60778.619,1053.9000244140625,-5.295316219,-14.76730537,-9.518648148,-3.644421816,8.352972030639648,0.7012733221054077,4
,,,60778.693,1053.9549560546875,2.861815929412842,-0.332602352,-4.534399033,-0.598647952,8.216137886047363,4.355469226837158,4
,,,60778.708,1053.987060546875,2.861815929412842,-5.071588039,-1.068395257,-0.598647952,7.831292629241943,6.017022609710693,4
,,,60778.738,1054.0169677734375,2.861815929412842,-3.073580503,-5.831308365,1.6200146675109863,7.831292629241943,6.488610268,4
,,,60778.783,1054.031005859375,19.843679428100586,-3.073580503,-9.602397919,6.0793304443359375,5.285205841064453,6.488610268,4
,,,60778.828,1054.10498,21.609580993652344,6.778866767883301,-20.27318954,8.734151840209961,4.256508827209473,3.5796701908111572,4
,,,60778.862,1054.135009765625,21.609580993652344,2.7421746253967285,-22.32144737,8.016995429992676,4.256508827209473,2.685363531112671,4
,,,60778.888,1054.1519775390625,16.252052307128906,2.7421746253967285,-19.91546249,7.071375846862793,0.9529497623443604,2.685363531112671,4
,,,60778.933,1054.2120361328125,14.044672012329102,4.0247273445129395,-8.557930946,4.740314483642578,0.41661006212234497,0.797789991,4
,,,60778.963,1054.241943359375,14.044672012329102,12.350553512573242,-9.969696045,3.6334264278411865,0.41661006212234497,-0.483805269,4
